index,field,pv,value,record_type
1898,error_sum,SR21A-PC-VSTR-03:ERCSUM,0,ai
1898,state,SR21A-PC-HSTR-03:STATE,2,ai
1898,state,SR21A-PC-VSTR-03:STATE,2,ai
1903,enabled,SR21C-DI-EBPM-04:CF:ENABLED_S,1,ai
1906,error_sum,SR21A-PC-HSTR-04:ERCSUM,0,ai
1906,error_sum,SR21A-PC-VSTR-04:ERCSUM,0,ai
1906,state,SR21A-PC-HSTR-04:STATE,2,ai
1906,state,SR21A-PC-VSTR-04:STATE,2,ai
1912,error_sum,SR21A-PC-HSTR-05:ERCSUM,0,ai
1912,error_sum,SR21A-PC-VSTR-05:ERCSUM,0,ai
1912,state,SR21A-PC-HSTR-05:STATE,2,ai
1912,state,SR21A-PC-VSTR-05:STATE,2,ai
1917,enabled,SR21C-DI-EBPM-05:CF:ENABLED_S,1,ai
1923,error_sum,SR21A-PC-HSTR-06:ERCSUM,0,ai
1923,error_sum,SR21A-PC-VSTR-06:ERCSUM,0,ai
1923,state,SR21A-PC-HSTR-06:STATE,2,ai
1923,state,SR21A-PC-VSTR-06:STATE,2,ai
1926,offset,SR21A-PC-Q3B-08:OFFSET1,0,ai
1928,enabled,SR21C-DI-EBPM-06:CF:ENABLED_S,1,ai
1930,offset,SR21A-PC-Q2B-09:OFFSET1,0,ai
1933,error_sum,SR21A-PC-HSTR-07:ERCSUM,0,ai
1933,error_sum,SR21A-PC-VSTR-07:ERCSUM,0,ai
1933,state,SR21A-PC-HSTR-07:STATE,2,ai
1933,state,SR21A-PC-VSTR-07:STATE,2,ai
1936,offset,SR21A-PC-Q1B-10:OFFSET1,0,ai
1938,enabled,SR21C-DI-EBPM-07:CF:ENABLED_S,1,ai
1952,enabled,SR22C-DI-EBPM-01:CF:ENABLED_S,1,ai
1954,offset,SR22A-PC-Q1B-01:OFFSET1,0,ai
1957,error_sum,SR22A-PC-HSTR-01:ERCSUM,0,ai
1957,error_sum,SR22A-PC-VSTR-01:ERCSUM,0,ai
1957,state,SR22A-PC-HSTR-01:STATE,2,ai
1957,state,SR22A-PC-VSTR-01:STATE,2,ai
1960,offset,SR22A-PC-Q2B-02:OFFSET1,0,ai
1962,offset,SR22A-PC-Q3B-03:OFFSET1,0,ai
1965,error_sum,SR22A-PC-HSTR-02:ERCSUM,0,ai
1965,error_sum,SR22A-PC-VSTR-02:ERCSUM,0,ai
1965,state,SR22A-PC-HSTR-02:STATE,2,ai
1965,state,SR22A-PC-VSTR-02:STATE,2,ai
1968,enabled,SR22C-DI-EBPM-02:CF:ENABLED_S,1,ai
1974,enabled,SR22C-DI-EBPM-03:CF:ENABLED_S,1,ai
1977,error_sum,SR22A-PC-HSTR-03:ERCSUM,0,ai
1977,error_sum,SR22A-PC-VSTR-03:ERCSUM,0,ai
1977,state,SR22A-PC-HSTR-03:STATE,2,ai
1977,state,SR22A-PC-VSTR-03:STATE,2,ai
1982,enabled,SR22C-DI-EBPM-04:CF:ENABLED_S,1,ai
1985,error_sum,SR22A-PC-HSTR-04:ERCSUM,0,ai
1985,error_sum,SR22A-PC-VSTR-04:ERCSUM,0,ai
1985,state,SR22A-PC-HSTR-04:STATE,2,ai
1985,state,SR22A-PC-VSTR-04:STATE,2,ai
1991,error_sum,SR22A-PC-HSTR-05:ERCSUM,0,ai
1991,error_sum,SR22A-PC-VSTR-05:ERCSUM,0,ai
1991,state,SR22A-PC-HSTR-05:STATE,2,ai
1991,state,SR22A-PC-VSTR-05:STATE,2,ai
1996,enabled,SR22C-DI-EBPM-05:CF:ENABLED_S,1,ai
2002,error_sum,SR22A-PC-HSTR-06:ERCSUM,0,ai
2002,error_sum,SR22A-PC-VSTR-06:ERCSUM,0,ai
2002,state,SR22A-PC-HSTR-06:STATE,2,ai
2002,state,SR22A-PC-VSTR-06:STATE,2,ai
2005,offset,SR22A-PC-Q3B-08:OFFSET1,0,ai
2007,enabled,SR22C-DI-EBPM-06:CF:ENABLED_S,1,ai
2009,offset,SR22A-PC-Q2B-09:OFFSET1,0,ai
2012,error_sum,SR22A-PC-HSTR-07:ERCSUM,0,ai
2012,error_sum,SR22A-PC-VSTR-07:ERCSUM,0,ai
2012,state,SR22A-PC-HSTR-07:STATE,2,ai
2012,state,SR22A-PC-VSTR-07:STATE,2,ai
2015,offset,SR22A-PC-Q1B-10:OFFSET1,0,ai
2017,enabled,SR22C-DI-EBPM-07:CF:ENABLED_S,1,ai
2031,enabled,SR23C-DI-EBPM-01:CF:ENABLED_S,1,ai
2033,offset,SR23A-PC-Q1B-01:OFFSET1,0,ai
2036,error_sum,SR23A-PC-HSTR-01:ERCSUM,0,ai
2036,error_sum,SR23A-PC-VSTR-01:ERCSUM,0,ai
2036,state,SR23A-PC-HSTR-01:STATE,2,ai
2036,state,SR23A-PC-VSTR-01:STATE,2,ai
2039,offset,SR23A-PC-Q2B-02:OFFSET1,0,ai
2041,offset,SR23A-PC-Q3B-03:OFFSET1,0,ai
2044,error_sum,SR23A-PC-HSTR-02:ERCSUM,0,ai
2044,error_sum,SR23A-PC-VSTR-02:ERCSUM,0,ai
2044,state,SR23A-PC-HSTR-02:STATE,2,ai
2044,state,SR23A-PC-VSTR-02:STATE,2,ai
2047,enabled,SR23C-DI-EBPM-02:CF:ENABLED_S,1,ai
2053,enabled,SR23C-DI-EBPM-03:CF:ENABLED_S,1,ai
2056,error_sum,SR23A-PC-HSTR-03:ERCSUM,0,ai
2056,error_sum,SR23A-PC-VSTR-03:ERCSUM,0,ai
2056,state,SR23A-PC-HSTR-03:STATE,2,ai
2056,state,SR23A-PC-VSTR-03:STATE,2,ai
2061,enabled,SR23C-DI-EBPM-04:CF:ENABLED_S,1,ai
2064,error_sum,SR23A-PC-HSTR-04:ERCSUM,0,ai
2064,error_sum,SR23A-PC-VSTR-04:ERCSUM,0,ai
2064,state,SR23A-PC-HSTR-04:STATE,2,ai
2064,state,SR23A-PC-VSTR-04:STATE,2,ai
2070,error_sum,SR23A-PC-HSTR-05:ERCSUM,0,ai
2070,error_sum,SR23A-PC-VSTR-05:ERCSUM,0,ai
2070,state,SR23A-PC-HSTR-05:STATE,2,ai
2070,state,SR23A-PC-VSTR-05:STATE,2,ai
2075,enabled,SR23C-DI-EBPM-05:CF:ENABLED_S,1,ai
2081,error_sum,SR23A-PC-HSTR-06:ERCSUM,0,ai
2081,error_sum,SR23A-PC-VSTR-06:ERCSUM,0,ai
2081,state,SR23A-PC-HSTR-06:STATE,2,ai
2081,state,SR23A-PC-VSTR-06:STATE,2,ai
2084,offset,SR23A-PC-Q3B-08:OFFSET1,0,ai
2086,enabled,SR23C-DI-EBPM-06:CF:ENABLED_S,1,ai
2088,offset,SR23A-PC-Q2B-09:OFFSET1,0,ai
2091,error_sum,SR23A-PC-HSTR-07:ERCSUM,0,ai
2091,error_sum,SR23A-PC-VSTR-07:ERCSUM,0,ai
2091,state,SR23A-PC-HSTR-07:STATE,2,ai
2091,state,SR23A-PC-VSTR-07:STATE,2,ai
2094,offset,SR23A-PC-Q1B-10:OFFSET1,0,ai
2096,enabled,SR23C-DI-EBPM-07:CF:ENABLED_S,1,ai
2124,enabled,SR24C-DI-EBPM-01:CF:ENABLED_S,1,ai
2126,offset,SR24A-PC-Q1B-01:OFFSET1,0,ai
2129,error_sum,SR24A-PC-HSTR-01:ERCSUM,0,ai
2129,error_sum,SR24A-PC-VSTR-01:ERCSUM,0,ai
2129,state,SR24A-PC-HSTR-01:STATE,2,ai
2129,state,SR24A-PC-VSTR-01:STATE,2,ai
2132,offset,SR24A-PC-Q2B-02:OFFSET1,0,ai
2134,offset,SR24A-PC-Q3B-03:OFFSET1,0,ai
2137,error_sum,SR24A-PC-HSTR-02:ERCSUM,0,ai
2137,error_sum,SR24A-PC-VSTR-02:ERCSUM,0,ai
2137,state,SR24A-PC-HSTR-02:STATE,2,ai
2137,state,SR24A-PC-VSTR-02:STATE,2,ai
2140,enabled,SR24C-DI-EBPM-02:CF:ENABLED_S,1,ai
2146,enabled,SR24C-DI-EBPM-03:CF:ENABLED_S,1,ai
2149,error_sum,SR24A-PC-HSTR-03:ERCSUM,0,ai
2149,error_sum,SR24A-PC-VSTR-03:ERCSUM,0,ai
2149,state,SR24A-PC-HSTR-03:STATE,2,ai
2149,state,SR24A-PC-VSTR-03:STATE,2,ai
2154,enabled,SR24C-DI-EBPM-04:CF:ENABLED_S,1,ai
2157,error_sum,SR24A-PC-HSTR-04:ERCSUM,0,ai
2157,error_sum,SR24A-PC-VSTR-04:ERCSUM,0,ai
2157,state,SR24A-PC-HSTR-04:STATE,2,ai
2157,state,SR24A-PC-VSTR-04:STATE,2,ai
2163,error_sum,SR24A-PC-HSTR-05:ERCSUM,0,ai
2163,error_sum,SR24A-PC-VSTR-05:ERCSUM,0,ai
2163,state,SR24A-PC-HSTR-05:STATE,2,ai
2163,state,SR24A-PC-VSTR-05:STATE,2,ai
2168,enabled,SR24C-DI-EBPM-05:CF:ENABLED_S,1,ai
2174,error_sum,SR24A-PC-HSTR-06:ERCSUM,0,ai
2174,error_sum,SR24A-PC-VSTR-06:ERCSUM,0,ai
2174,state,SR24A-PC-HSTR-06:STATE,2,ai
2174,state,SR24A-PC-VSTR-06:STATE,2,ai
2177,offset,SR24A-PC-Q3D-08:OFFSET1,0,ai
2179,enabled,SR24C-DI-EBPM-06:CF:ENABLED_S,1,ai
2181,offset,SR24A-PC-Q2D-09:OFFSET1,0,ai
2184,error_sum,SR24A-PC-HSTR-07:ERCSUM,0,ai
2184,error_sum,SR24A-PC-VSTR-07:ERCSUM,0,ai
2184,state,SR24A-PC-HSTR-07:STATE,2,ai
2184,state,SR24A-PC-VSTR-07:STATE,2,ai
2187,offset,SR24A-PC-Q1D-10:OFFSET1,0,ai
2189,enabled,SR24C-DI-EBPM-07:CF:ENABLED_S,1,ai
